STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 07:54,FM-15,FEW:02 250,10.00,,66,18.9,58,14.3,51,10.6,59,7,050,,30.31,,,30.35,0.00,30.34,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 08:54,FM-15,FEW:02 50 FEW:02 250,10.00,,68,20.0,60,15.6,54,12.2,61,7,060,,30.33,,,30.36,0.00,30.36,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 09:54,FM-15,FEW:02 50 FEW:02 250,10.00,,69,20.6,61,16.4,56,13.3,63,7,070,,30.33,1,,30.36,0.00,30.36,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 10:00,FM-12,57,,,69,20.6,61,16.4,56,13.3,63,7,070,,30.34,1,-0.03,30.36,,,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 10:54,FM-15,FEW:02 50 FEW:02 250,10.00,,71,21.7,61,16.2,54,12.2,55,11,070,,30.31,,,30.35,0.00,30.34,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 11:54,FM-15,FEW:02 50 FEW:02 250,10.00,,71,21.7,62,16.8,56,13.3,59,13,080,,30.30,,,30.33,0.00,30.33,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 12:54,FM-15,FEW:02 50 FEW:02 250,10.00,,70,21.1,63,17.2,58,14.4,66,14,100,,30.29,6,,30.32,0.00,30.32,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 13:00,FM-12,57,,,70,21.1,63,17.2,58,14.4,66,14,100,,30.30,6,+0.04,30.32,,,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 13:54,FM-15,FEW:02 50 FEW:02 250,10.00,,69,20.6,64,17.5,60,15.6,73,14,070,,30.28,,,30.31,0.00,30.31,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 14:54,FM-15,FEW:02 50 FEW:02 250,10.00,,68,20.0,63,17.3,60,15.6,76,11,070,,30.28,,,30.30,0.00,30.31,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 15:54,FM-15,FEW:02 50 BKN:07 200 BKN:07 280,10.00,,67,19.4,63,17.1,60,15.6,79,10,070,,30.28,5,,30.31,0.00,30.31,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 16:00,FM-12,57,,,67,19.4,63,17.1,60,15.6,79,10,070,,30.29,5,+0.01,30.31,,,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 16:54,FM-15,FEW:02 35 FEW:02 110 BKN:07 200,10.00,,66,18.9,62,16.9,60,15.6,81,9,090,,30.28,,,30.31,0.00,30.31,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 17:54,FM-15,FEW:02 110 BKN:07 200 BKN:07 280,10.00,,65,18.3,60,15.8,57,13.9,76,6,110,,30.29,,,30.32,0.00,30.32,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 18:54,FM-15,FEW:02 110 BKN:07 200 BKN:07 280,10.00,,63,17.2,60,15.3,57,13.9,81,6,080,,30.30,2,,30.32,0.00,30.33,,,,,,,,,,0505,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 19:00,FM-12,,,,63,17.2,60,15.3,57,13.9,81,6,080,,30.31,2,-0.01,30.32,,,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 19:54,FM-15,FEW:02 250,10.00,,62,16.7,59,14.8,56,13.3,80,5,100,,30.30,,,30.33,0.00,30.33,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 20:54,FM-15,SCT:04 250,10.00,,62,16.7,59,15.1,57,13.9,84,6,140,,30.30,,,30.33,0.00,30.33,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 21:54,FM-15,FEW:02 250,10.00,,62,16.7,59,15.1,57,13.9,84,3,110,,30.29,8,,30.32,0.00,30.32,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 22:00,FM-12,,,,62,16.7,59,15.1,57,13.9,84,3,110,,30.30,8,+0.01,30.32,,,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 22:54,FM-15,FEW:02 250,10.00,,61,16.1,59,14.8,57,13.9,87,3,100,,30.28,,,30.31,0.00,30.31,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 23:54,FM-15,FEW:02 250,10.00,,60,15.6,59,14.9,58,14.4,93,3,060,,30.27,,,30.30,0.00,30.30,72,57,64,-6.4,,,,1,0,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-28 23:59,SOD,,,,,,,,,,,,,,,,,,,,72,57,64,-6.4,77,57,60,1,0,0506,1824,,0.00,0.0,,30.28,30.31,6.7,18,080,14,070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 00:54,FM-15,BKN:07 250,10.00,,60,15.6,59,14.9,58,14.4,93,0,000,,30.27,7,,30.30,0.00,30.30,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 01:00,FM-12,,,,60,15.6,59,14.9,58,14.4,93,0,000,,30.28,7,+0.02,30.30,,,64,57,61,-9.2,,,,4,0,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 01:54,FM-15,FEW:02 5 BKN:07 250,10.00,,59,15.0,58,14.4,57,13.9,93,5,010,,30.26,,,30.29,0.00,30.29,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 02:54,FM-15,BKN:07 250,10.00,,60,15.6,59,14.9,58,14.4,93,0,000,,30.26,,,30.29,0.00,30.29,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 03:54,FM-15,FEW:02 5 OVC:08 250,10.00,,59,15.0,58,14.4,57,13.9,93,3,350,,30.27,5,,30.30,0.00,30.30,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 04:00,FM-12,5,,,59,15.0,58,14.4,57,13.9,93,3,350,,30.28,5,+0.00,30.30,,,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 04:54,FM-15,FEW:02 5 OVC:08 250,10.00,,58,14.4,57,13.8,56,13.3,93,3,360,,30.26,,,30.30,0.00,30.29,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 05:54,FM-15,FEW:02 7 BKN:07 200 OVC:08 250,10.00,,60,15.6,58,14.6,57,13.9,90,5,360,,30.27,,,30.30,0.00,30.30,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 06:54,FM-15,FEW:02 9 OVC:08 200,10.00,,60,15.6,58,14.6,57,13.9,90,7,010,,30.28,3,,30.30,0.00,30.31,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 07:00,FM-12,8,,,60,15.6,58,14.6,57,13.9,90,7,010,,30.29,3,-0.01,30.30,,,72,58,65,-5.2,,,,0,0,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 07:54,FM-15,FEW:02 20 OVC:08 200,10.00,,62,16.7,60,15.4,58,14.4,86,5,360,,30.28,,,30.31,0.00,30.31,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 08:54,FM-15,FEW:02 20 FEW:02 45 FEW:02 160,10.00,,64,17.8,61,16.2,59,15.0,84,8,030,,30.26,,,30.29,0.00,30.29,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 09:54,FM-15,FEW:02 20 SCT:04 200 BKN:07 250,10.00,,68,20.0,63,17.0,59,15.0,73,11,060,,30.25,8,,30.28,0.00,30.28,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 10:00,FM-12,26,,,68,20.0,63,17.0,59,15.0,73,11,060,,30.26,8,+0.02,30.28,,,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 10:54,FM-15,FEW:02 20 BKN:07 200 OVC:08 250,10.00,,67,19.4,61,16.2,57,13.9,71,13,070,,30.23,,,30.26,0.00,30.26,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 11:54,FM-15,FEW:02 20 BKN:07 200 OVC:08 250,10.00,,67,19.4,60,15.3,54,12.2,63,13,080,,30.23,,,30.26,0.00,30.26,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 12:54,FM-15,FEW:02 14 OVC:08 200,10.00,,67,19.4,62,16.5,58,14.4,73,9,090,,30.22,6,,30.25,0.00,30.25,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 13:54,FM-15,FEW:02 14 OVC:08 200,10.00,,66,18.9,61,16.3,58,14.4,75,11,080,,30.20,,,30.23,0.00,30.23,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 14:54,FM-15,FEW:02 14 OVC:08 200,10.00,,66,18.9,61,16.3,58,14.4,75,9,070,,30.19,,,30.22,0.00,30.22,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 15:54,FM-15,FEW:02 14 SCT:04 110 OVC:08 200,10.00,,65,18.3,60,15.8,57,13.9,76,9,070,,30.17,8,,30.20,0.00,30.20,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 16:00,FM-12,15,,,65,18.3,60,15.8,57,13.9,76,9,070,,30.18,8,+0.05,30.20,,,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 16:54,FM-15,FEW:02 14 SCT:04 110 OVC:08 200,10.00,,64,17.8,60,15.5,57,13.9,78,9,070,,30.16,,,30.19,0.00,30.19,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 17:54,FM-15,FEW:02 16 FEW:02 110 OVC:08 170,10.00,,64,17.8,61,15.8,58,14.4,81,9,070,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 18:54,FM-15,FEW:02 10 FEW:02 16 OVC:08 170,10.00,,63,17.2,60,15.6,58,14.4,84,8,080,,30.13,6,,30.16,0.00,30.16,,,,,,,,,,0506,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 19:00,FM-12,15,,,63,17.2,60,15.6,58,14.4,84,8,080,,30.14,6,+0.04,30.16,,,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 19:54,FM-15,FEW:02 10 FEW:02 16 OVC:08 170,10.00,,63,17.2,60,15.6,58,14.4,84,8,070,,30.11,,,30.14,0.00,30.14,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 20:54,FM-15,FEW:02 16 OVC:08 150,10.00,,63,17.2,60,15.6,58,14.4,84,10,070,,30.09,,,30.12,0.00,30.12,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 21:54,FM-15,FEW:02 16 OVC:08 130,10.00,,63,17.2,60,15.6,58,14.4,84,8,080,,30.08,6,,30.11,0.00,30.11,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 22:00,FM-12,15,,,63,17.2,60,15.6,58,14.4,84,8,080,,30.09,6,+0.05,30.11,,,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 22:54,FM-15,FEW:02 15 SCT:04 85 OVC:08 110,10.00,-RA:02 |RA:61 |,63,17.2,60,15.6,58,14.4,84,7,060,,30.06,,,30.09,T,30.09,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 23:54,FM-15,FEW:02 15 OVC:08 100,10.00,-RA:02 |RA:61 |,63,17.2,61,15.9,59,15.0,87,6,050,,30.03,,,30.06,T,30.06,68,58,63,-7.2,,,,2,0,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-29 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,58,63,-7.2,82,58,60,2,0,0507,1822,RA:16,T,0.0,,30.22,30.22,7.4,17,090,14,060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 00:54,FM-15,FEW:02 15 OVC:08 110,10.00,-RA:02 |RA:61 |,63,17.2,60,15.6,58,14.4,84,6,040,,30.00,8,,30.03,T,30.03,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 01:00,FM-12,15,,||RA:61,63,17.2,60,15.6,58,14.4,84,6,040,,30.01,8,+0.07,30.03,,,64,58,61,-9.0,,,,4,0,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 01:22,FM-16,BKN:07 25 BKN:07 80 OVC:08 100,10.00,-RA:02 |RA:61 |,63,17.2,61,15.9,59,15.0,87,9,060,,29.99,,,,T,30.02,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 01:54,FM-15,SCT:04 27 SCT:04 65 OVC:08 100,10.00,,63,17.2,61,15.9,59,15.0,87,8,070,,29.98,,,30.01,T,30.01,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 02:54,FM-15,SCT:04 30 BKN:07 65 OVC:08 90,10.00,-RA:02 |RA:61 |,62,16.7,60,15.7,59,15.0,90,7,050,,29.96,,,29.99,0.03,29.99,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 03:54,FM-15,SCT:04 17 BKN:07 33 OVC:08 110,10.00,-RA:02 |RA:61 |,61,16.1,60,15.5,59,15.0,93,8,050,,29.93,8,,29.96,0.02,29.96,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 04:00,FM-12,15,,||RA:61,61,16.1,60,15.5,59,15.0,93,8,050,,29.94,8,+0.07,29.96,,,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 04:04,FM-16,BKN:07 17 BKN:07 30 OVC:08 110,7.00,-RA:02 |RA:61 |,61,16.1,60,15.5,59,15.0,93,11,050,,29.92,,,,0.01,29.95,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 04:52,FM-16,SCT:04 15 BKN:07 37 OVC:08 90,10.00,-RA:02 |RA:61 |,61,16.0,61,16.1,61,16.0,100,13,030,,29.91,,,,,29.94,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 04:54,FM-15,SCT:04 15 BKN:07 34 OVC:08 90,10.00,,61,16.1,60,15.8,60,15.6,97,10,030,,29.91,,,29.94,0.02,29.94,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-08-30 05:54,FM-15,FEW:02 16 SCT:04 35 OVC:08 80,10.00,-RA:02 |RA:61 |,61,16.1,60,15.5,59,15.0,93,10,340,,29.93,,,29.96,T,29.96,,,,,,,,,,0507,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
